#{"t_start": 1733223098.3754249, "env_id": "None"}
r,l,t
-6442933.883844,9000,1797.42159
-5988095.005961,9000,1807.08574
-5514867.022136,9000,1813.606138
-6161083.278911,9000,1820.135104
-6345163.314395,9000,1933.439719
-5921307.18499,9000,1939.927297
-6956096.656504,9000,1949.807228
-6289757.170319,9000,1956.302036
-5701843.430988,9000,1962.785389
-6453057.813901,9000,1972.685619
-6712147.575089,9000,1979.178258
-6574561.752915,9000,1985.696258
-5994435.987853,9000,1995.37737
-5928289.29061,9000,2001.883862
-6689183.522314,9000,2008.389839
-6757348.059405,9000,2018.090955
-6282883.937064,9000,2024.606796
-5682700.930696,9000,2031.11983
-6778294.644629,9000,2145.001037
-6342600.370218,9000,2151.502846
-6792923.310438,9000,2158.004701
-6271753.784612,9000,2167.795563
-5668108.76253,9000,2174.304441
-6369957.906406,9000,2183.992167
-6159784.81495,9000,2190.494312
-5450645.865029,9000,2196.9986
-5489232.236738,9000,2206.700167
-5323745.775426,9000,2213.195358
-5868620.32259,9000,2219.703067
-6976820.794181,9000,2229.835158
-6864446.081795,9000,2236.326291
-5810416.907814,9000,2242.807521
-5640834.951968,9000,2356.894528
-5608152.307306,9000,2363.388163
-5950006.98659,9000,2369.882037
-6426609.012467,9000,2379.654927
-5846023.817963,9000,2386.165737
-5706227.382876,9000,2392.672397
-5410439.959344,9000,2403.323401
-6435755.438567,9000,2409.828099
-5506942.402526,9000,2419.568854
-5763841.668428,9000,2426.074865
-5324026.159775,9000,2432.595457
-6703887.755528,9000,2442.366277
-5263038.400762,9000,2448.872046
-4980467.798286,9000,2455.386985
-6031367.394197,9000,2569.161915
-5456052.561455,9000,2575.641565
-6257825.452961,9000,2582.139736
-5619905.779953,9000,2592.200366
-6574823.782316,9000,2598.689877
-7245813.978062,9000,2605.17552
-5891528.193906,9000,2615.059498
-6143554.761139,9000,2621.564805
-4957967.88325,9000,2628.07457
-5944882.694249,9000,2637.766572
-5776930.606017,9000,2644.277735
-6455278.666307,9000,2650.777829
-6705796.128334,9000,2660.45348
-5439388.443532,9000,2666.944514
-6086708.211059,9000,2780.72588
-5510481.739199,9000,2787.211624
-6179184.405104,9000,2793.714597
-6285105.750587,9000,2803.535703
-6298585.866447,9000,2810.0121
-5232451.149707,9000,2816.50208
-5021117.750325,9000,2826.515069
-5354188.101948,9000,2833.048859
-6399171.347468,9000,2839.55224
-5202943.876121,9000,2849.261615
-5609490.839572,9000,2855.765558
-6399424.746708,9000,2862.275601
-5976882.975445,9000,2871.981096
-6235162.133183,9000,2878.507768
-5236663.934528,9000,2885.036443
-4961625.980502,9000,2998.618494
-6121725.472895,9000,3005.118739
-6280041.908212,9000,3014.842579
-5707770.829441,9000,3021.351794
-6571212.694171,9000,3027.857261
-6148480.860683,9000,3037.541707
-5415703.813216,9000,3044.040964
-5710047.359608,9000,3050.544086
-5838685.413157,9000,3060.211803
-5941673.064212,9000,3066.695349
-6018461.69142,9000,3073.171051
-6029848.909413,9000,3082.860339
-5561475.547703,9000,3089.3512
-6118047.881301,9000,3095.844486
-5612396.709238,9000,3209.165917
-6200960.335083,9000,3215.648205
-5959006.442587,9000,3222.140482
-6338070.86887,9000,3231.950455
-6113433.570314,9000,3238.459632
-6163920.693086,9000,3244.962828
-5643149.299345,9000,3255.063881
