#{"t_start": 1733223098.3756237, "env_id": "None"}
r,l,t
-4241800.146508,9000,2322.442669
-4291609.347598,9000,2329.433697
-4324155.172153,9000,2336.44595
-4072780.795867,9000,2346.769007
-4170606.153111,9000,2353.747288
-4836689.148602,9000,2364.130284
-4507939.701946,9000,2371.106571
-3710899.898045,9000,2378.058496
-3851580.703267,9000,2388.455843
-4301934.397092,9000,2395.424251
-3837424.225903,9000,2402.416168
-4634455.815391,9000,2412.746028
-4105747.982266,9000,2419.712125
-3829127.191604,9000,2426.666951
-4664676.413646,9000,2551.25635
-4660006.947172,9000,2558.219886
-4215224.691931,9000,2565.187491
-4235615.913775,9000,2575.521299
-4527445.22278,9000,2582.505541
-4453106.730934,9000,2589.470889
-4436924.254443,9000,2599.883648
-4600549.12238,9000,2606.851816
-4827718.098798,9000,2617.23859
-4252283.240967,9000,2624.234428
-3932993.488795,9000,2631.219671
-4552186.518727,9000,2641.566745
-4488981.377208,9000,2648.544316
-4450332.935633,9000,2655.516845
-4289445.201916,9000,2780.310198
-4317314.110954,9000,2787.264429
-4424458.020463,9000,2794.245665
-4536878.441969,9000,2804.610261
-4129587.195091,9000,2811.583262
-4186476.229444,9000,2818.552129
-4596032.228876,9000,2828.973172
-4911185.196763,9000,2835.960967
-3863763.218505,9000,2842.948725
-4123982.264622,9000,2853.373605
-4016164.033218,9000,2860.334265
-4215598.765059,9000,2867.3007
-4302572.775507,9000,2877.679727
-4273290.532764,9000,2884.666497
-4345872.142387,9000,3009.430415
-4147290.435964,9000,3016.407643
-4776633.797379,9000,3023.370786
-4246777.081613,9000,3033.742332
-4435338.570173,9000,3040.73391
-4666964.609831,9000,3047.725524
-4384451.254105,9000,3058.083772
-4110532.723449,9000,3065.063104
-4363946.936802,9000,3072.022961
-4435472.988327,9000,3082.83334
-4313342.020716,9000,3089.788995
-4264131.244915,9000,3096.777258
-3811878.859474,9000,3107.156867
-4849219.475809,9000,3114.153951
-4065908.106986,9000,3121.158361
-4140787.669837,9000,3245.991571
-4256604.276294,9000,3252.999876
-4028950.485063,9000,3263.396519
-3812391.37505,9000,3270.372549
-4674500.116493,9000,3277.354422
-4373620.917026,9000,3287.706155
-4435946.105068,9000,3294.672142
-4420091.011819,9000,3301.64229
-4435944.822182,9000,3312.042715
-4136675.88526,9000,3319.036006
-4079043.069282,9000,3326.029263
-3900928.555136,9000,3336.380718
-4008614.433002,9000,3343.360543
-4344948.778796,9000,3350.374927
-4032267.827557,9000,3475.498736
-4544238.50135,9000,3482.484742
-4148894.530568,9000,3489.47985
-4413147.669904,9000,3499.774522
-4214470.096676,9000,3506.759793
-4424207.388367,9000,3513.741751
-3993940.862014,9000,3524.178762
-3723653.970113,9000,3531.170107
-3899932.413019,9000,3541.607347
-4076926.610057,9000,3548.6064
-4047730.823375,9000,3555.613116
-3689998.942065,9000,3565.94554
-4004446.412121,9000,3572.9364
-4395286.65641,9000,3579.933119
-4137902.537353,9000,3704.639807
-4578481.65011,9000,3711.622143
-4531207.920669,9000,3718.606175
-3952540.552698,9000,3728.93854
-3857556.389577,9000,3735.901068
-4087060.455245,9000,3742.879857
-4231378.529061,9000,3753.282186
-4391832.972374,9000,3760.249912
-4759830.886088,9000,3767.237144
-4629990.519748,9000,3777.64584
-4635535.775693,9000,3784.647522
-3594653.540214,9000,3794.981088
-3969582.080438,9000,3801.963386
-3772935.911883,9000,3808.942542
-4474021.345303,9000,3934.195347
-4299336.082621,9000,3941.230092
-4476604.399114,9000,3948.245621
-4069679.481568,9000,3958.669362
-4289271.825131,9000,3965.654599
-4565097.237968,9000,3972.644245
-4552570.585106,9000,3983.035826
-4079877.191361,9000,3990.047228
-4422186.451704,9000,3997.04287
-3853379.839987,9000,4007.399719
-4292101.422302,9000,4014.412895
-4243167.797577,9000,4021.407583
-3970963.357061,9000,4031.800363
-3968878.924924,9000,4038.790524
-3796067.228242,9000,4045.775229
-3810409.130592,9000,4170.583291
-3935538.160238,9000,4177.59857
-4398220.68925,9000,4187.978574
-4403244.005404,9000,4195.000691
-4305527.317236,9000,4202.021204
-4383657.480001,9000,4212.439106
-4552560.154503,9000,4219.426868
-4291646.201822,9000,4226.431837
-4354197.493128,9000,4236.763292
-4332086.5546,9000,4243.742839
-3568295.441011,9000,4250.70384
-4451224.712609,9000,4261.075319
-4485575.442124,9000,4268.063593
-4286634.371757,9000,4275.057199
-3756804.997976,9000,4400.04747
-4403569.512149,9000,4407.067022
-4259784.812192,9000,4414.072403
-4250353.249926,9000,4424.461511
-4063190.36212,9000,4431.459172
-4808575.220728,9000,4441.87482
-4238627.64855,9000,4448.868935
-3824646.073666,9000,4455.864987
-3930586.604747,9000,4466.20268
-4352890.285349,9000,4473.215543
-3836497.613044,9000,4480.200819
-4111544.838981,9000,4492.779394
-4551101.331985,9000,4499.764635
-4021838.042073,9000,4506.749253
-4470662.782677,9000,4631.499487
-3691736.040012,9000,4638.485337
-4272975.049572,9000,4645.454659
-4543013.191401,9000,4655.830715
-3735141.975709,9000,4662.810293
-4085125.643484,9000,4669.806019
-4975656.937688,9000,4680.14907
-4590042.16247,9000,4687.135317
-4154287.103445,9000,4697.519602
-4065089.741365,9000,4704.524499
-3987430.443316,9000,4711.514889
-4154513.785798,9000,4721.891402
-4292136.449798,9000,4728.865348
-4011820.333385,9000,4735.847147
-4207960.707369,9000,4860.759527
-3847373.681168,9000,4867.748285
-4433499.836159,9000,4874.758882
-4250778.748395,9000,4885.130512
-4230510.96462,9000,4892.130098
-4310993.548611,9000,4899.112493
-3684004.806461,9000,4909.487583
-4460969.659285,9000,4916.47687
-4235141.295717,9000,4923.492888
-4269458.104357,9000,4933.854296
-4045511.628092,9000,4940.832476
-4483850.002981,9000,4947.835471
-3746735.466399,9000,4958.183899
-4272502.5137,9000,4965.144294
-4166229.618678,9000,5089.988228
-3967446.175785,9000,5096.997116
-3703939.031197,9000,5103.994532
-3927146.524894,9000,5114.34971
-4236462.882354,9000,5121.341992
-4085067.685754,9000,5128.344546
-4370027.690565,9000,5138.719174
-4339728.360072,9000,5145.695354
-4268406.214015,9000,5152.691634
-4042970.63717,9000,5163.047457
-3934665.48819,9000,5170.030701
-4190028.47741,9000,5177.002257
-4109701.419521,9000,5187.393497
-4430426.396458,9000,5194.386467
-4178301.034568,9000,5201.379081
-4165910.818099,9000,5326.049213
-4754479.216457,9000,5333.012198
-4283945.490168,9000,5343.341846
-3999021.598026,9000,5350.331552
-3840794.334544,9000,5357.315322
-4441264.450669,9000,5367.677327
-4043739.56231,9000,5374.637588
-4790365.510565,9000,5381.614965
-4476676.804138,9000,5392.041468
-3922373.329688,9000,5399.0283
-3876565.79041,9000,5406.009286
-3802452.981933,9000,5416.389513
-4116404.130979,9000,5423.362107
-4222050.9105,9000,5430.357418
-4370004.52701,9000,5554.93049
-3927826.935634,9000,5561.896474
-4234454.892871,9000,5568.879319
-3953690.032505,9000,5579.234622
-3878441.738131,9000,5586.229105
-4222911.257448,9000,5593.212543
-3518397.312372,9000,5603.59682
-4242826.0728,9000,5610.58888
-3969205.700882,9000,5620.941703
-3789321.200152,9000,5627.949565
-3996978.872868,9000,5634.934684
-4483091.603969,9000,5645.31572
-3855224.899107,9000,5652.306341
-4156202.079405,9000,5659.31911

-4702678.34794,9000,4135.540312
-4029327.741218,9000,4141.282491
-4674215.821472,9000,4147.005637
-4490206.334243,9000,4152.729579
-4215001.512054,9000,4158.456791
-4137264.401855,9000,4280.631276
-4311160.953698,9000,4286.350056
-4677761.581455,9000,4292.090973
-4014797.334881,9000,4297.818208
-4434627.748041,9000,4303.532189
-3986859.156317,9000,4309.247533
-3962472.697439,9000,4314.958995
-4207977.765022,9000,4320.677664
-4131552.339638,9000,4326.390445
-4208528.980797,9000,4332.114377
-4275486.362286,9000,4337.843769
-4125749.458477,9000,4343.57101
-4566353.773981,9000,4349.320794
-4204523.129641,9000,4355.067432
-4506802.814159,9000,4360.812365
-4646743.328716,9000,4366.539226
-4573374.288431,9000,4372.281735
-3606806.262121,9000,4377.996737
-4079248.682143,9000,4383.739356
-4519267.228467,9000,4389.463207
-3914578.71283,9000,4513.776203
-3964169.826321,9000,4519.495212
-4383867.338873,9000,4525.204328
-4240194.204102,9000,4530.916442
-4574161.052589,9000,4536.639676
-4329143.021775,9000,4542.348172
