reward,cycle_time
-1797929.8801075106,719.1719520430031
-1488649.6840413418,595.4598736165392
-1441649.2826284494,576.659713051379
-1386567.106138439,554.6268424553748
-1710904.0124382088,684.3616049752848
-1806545.794090103,722.6183176360427
-1736699.677858417,694.6798711433672
-1838979.561521301,735.59182460852
-1801043.9483382544,720.4175793352996
-1576087.9229741967,630.4351691896799
-1530485.3838787687,612.1941535515092
-1755822.5354542963,702.3290141817196
-2032582.7894719334,813.0331157887781
-1992049.6262454146,796.8198504981629
-1550009.9736772878,620.0039894709175
-1887186.5027252943,754.8746010901183
-1984609.1041782065,793.8436416712826
-1915354.1017472711,766.1416406989107
-1650516.2795541047,660.206511821645
-1730641.6555914904,692.2566622365961
-2017437.0853763781,806.9748341505523
-1789270.7934965694,715.7083173986251
-1403570.191418922,561.4280765675697
-1512447.2847638107,604.9789139055276
-1720700.7274001578,688.2802909600641
-1633386.96538396,653.3547861535845
-1449365.4195079412,579.7461678031791
-1447635.1989628042,579.0540795851242
-1962235.03041787,784.8940121671503
-1874158.152371495,749.6632609485945
-1535641.8552623608,614.256742104941
-1874708.8229495108,749.8835291798036
-1824504.0939605082,729.8016375842058
-1657466.1426777393,662.986457071097
-1795803.3434772687,718.3213373909078
-1580382.0292476309,632.1528116990535
-1825264.8456977953,730.105938279114
-1861602.0142308879,744.6408056923542
-1767659.79573922,707.0639182956877
-1992390.8589554944,796.9563435821979
-1551844.501363659,620.7378005454644
-1570476.4914287068,628.1905965714845
-1317430.339774949,526.9721359099813
-1621739.8976946152,648.6959590778463
-2064870.5673068482,825.9482269227397
-1520321.5788084874,608.1286315233966
-1699271.2277735714,679.7084911094291
-1918939.6114389272,767.5758445755733
-1740706.725859653,696.2826903438608
-1728627.1029192063,691.4508411676838
-1676278.145071282,670.511258028516
-2017301.2973778911,806.9205189511562
-1348158.8220952696,539.2635288381074
-1603514.4296274616,641.405771850985
-1530455.4821673348,612.182192866927
-1680090.237171451,672.036094868584
-1505074.3474032965,602.0297389613164
-2362793.2663477506,945.1173065390999
-1939272.5446128843,775.7090178451497
-1639478.266686793,655.7913066747151
-2354751.3005985296,941.9005202394076
-1807468.4504492257,722.9873801796933
-1816118.1274390733,726.4472509756288
-1723707.217283567,689.4828869134269
-1838465.6122089664,735.3862448835874
-1680916.051652939,672.3664206611727
-1711483.1554188316,684.5932621675323
-2040280.991198918,816.1123964795681
-1307787.8017963741,523.1151207185482
-1504248.9302184063,601.6995720873671
-2232067.6627742243,892.8270651096861
-1829839.3677813502,731.9357471125383
-1721096.1509697104,688.4384603878858
-1729416.3605909063,691.7665442363618
-1777759.9425176668,711.1039770070679
-1788195.1262394863,715.2780504957922
-1619114.659463689,647.6458637854776
-1804831.031743091,721.9324126972382
-1752570.7309887551,701.0282923955018
-1733395.2727079254,693.3581090831707
-1722440.8804907256,688.9763521962927
-1681226.100941732,672.4904403766916
-1720072.4267747048,688.0289707098814
-1850892.0460316613,740.3568184126572
-1713336.0103904246,685.3344041561717
-1566782.9626922659,626.7131850769073
-2177356.105806378,870.9424423225516
-1459129.265034582,583.651706013834
-1640922.2076356402,656.3688830542565
-1905655.1724086776,762.262068963469
-1682536.4978608033,673.014599144323
-1826864.4742004487,730.745789680181
-1689544.1242397493,675.8176496958991
-2184632.0178912235,873.852807156489
-1884560.8384268745,753.8243353707526
-1755488.3823312616,702.1953529325036
-1797131.1053402198,718.8524421360892
-1471182.8191321383,588.4731276528547
-1556590.1316363348,622.6360526545324
-1629985.6112408384,651.9942444963332
-2004155.753442043,801.6623013768165
-1829274.6264402976,731.7098505761182
-1972433.3241664928,788.9733296665969
-1664383.6557903446,665.7534623161387
-1700523.006084519,680.2092024338099
-1660296.000695553,664.1184002782198
-1544868.144349162,617.9472577396648
