reward,cycle_time
-2212056.429404854,884.822571761944
-2129824.222174378,851.9296888697537
-1648202.4046438653,659.2809618575444
-1899004.0554990934,759.6016221996322
-1851824.420158078,740.7297680632325
-1514785.6928323605,605.9142771329447
-2239037.6200530124,895.615048021201
-2103925.8787405947,841.5703514962314
-1678972.5530582962,671.5890212233209
-1768318.6114272997,707.3274445709186
-2173221.5796709144,869.2886318683686
-2264124.1298687533,905.6496519475031
-1754924.521480012,701.9698085920038
-1830865.4277088835,732.3461710835575
-1714503.289386073,685.8013157544302
-1720134.0818264843,688.0536327305929
-2201509.249620033,880.6036998480103
-2054740.5069898032,821.8962027959237
-2054439.282171144,821.7757128684566
-2188818.6030574576,875.5274412229808
-2105892.8466526456,842.3571386610588
-2423396.9802381387,969.3587920952548
-2061636.7919238864,824.6547167695549
-2050815.2610726461,820.3261044290663
-2033824.6797919772,813.529871916787
-2011141.4180716602,804.4565672286598
-1916878.9957589647,766.7515983035877
-2052768.6179725542,821.1074471890273
-2284959.4066763683,913.983762670547
-2176144.542838307,870.4578171353228
-2111797.9158347375,844.7191663338951
-1975285.1958017969,790.11407832072
-2164415.8768309783,865.7663507323921
-1820504.5605036493,728.2018242014624
-1855901.152592105,742.3604610368442
-2263213.3148440765,905.2853259376351
-2051175.1005068973,820.4700402027632
-1871765.8835194896,748.7063534077915
-2102236.5777555704,840.8946311022283
-2151925.7631102065,860.7703052440808
-1975951.3333603577,790.3805333441471
-2083054.9932221503,833.2219972888602
-1620628.522397149,648.2514089588582
-1713184.3361552134,685.2737344620863
-1473719.6638042734,589.4878655217095
-2091086.6415906104,836.434656636243
-1905544.9404744043,762.217976189759
-1847677.2101839022,739.0708840735628
-2099697.132005412,839.8788528021619
-1864202.984913235,745.6811939652948
-1776070.7141774967,710.4282856709985
-1699367.2899832483,679.7469159932986
-1985306.78197137,794.1227127885488
-1776203.4018549453,710.4813607419795
-1755417.468879007,702.1669875516043
-1847825.685425548,739.1302741702164
-2076254.6290220784,830.5018516088313
-2137622.7333650123,855.0490933460082
-1815938.0940806002,726.3752376322412
-2038557.6629864182,815.4230651945725
-1865587.5234156493,746.2350093662584
-2032488.787734105,812.995515093639
-1923260.7787589028,769.3043115035646
-1786456.390730695,714.5825562922805
-1997673.037672839,799.0692150691309
-1963458.6537200438,785.3834614880155
-1605461.1581767637,642.1844632707013
-1702064.0913256109,680.8256365302454
-2263706.65804959,905.4826632198328
-2006858.0458811936,802.7432183524778
-1816840.4929212509,726.7361971685017
-2044466.1258712148,817.7864503484888
-1794452.5667016539,717.781026680662
-1669191.319040698,667.6765276162778
-2308126.696356483,923.2506785425929
-2148256.2731400896,859.3025092560358
-2214624.7401043037,885.8498960417216
-2044039.5819358153,817.6158327743246
-1740582.127346056,696.2328509384231
-2024096.5502233147,809.6386200893318
-2116735.3094145376,846.6941237658172
-1898599.0725006843,759.4396290002785
-2023210.2509448896,809.2841003779597
-2027286.0645962479,810.9144258385006
-2106996.2412092565,842.7984964836974
-2002944.5871233332,801.177834849333
-2058102.5196575464,823.24100786302
-1866722.787203841,746.6891148815375
-1966117.2171812213,786.4468868724895
-1820537.0564138996,728.2148225655592
-2492444.5914964825,996.9778365985882
-2313679.3137273067,925.4717254909202
-2177339.1838019122,870.9356735207655
-1810828.0430864608,724.3312172345867
-1755130.1571478527,702.0520628591388
-1963649.146692388,785.4596586769568
-2062668.2811764204,825.0673124705708
-1782142.294328184,712.8569177312696
-1888611.3974316653,755.4445589726631
-2015658.2156955416,806.2632862782161
-2096619.628538365,838.6478514153447
-2010655.7614203417,804.2623045681349
-1883046.176920437,753.2184707681753
-2045463.2449462719,818.1852979785111
-2106735.2032343885,842.6940812937569
-1735646.201977704,694.2584807910816
-2100114.554865567,840.0458219462307
-1804353.401996929,721.7413607987704
-1702895.0105264625,681.1580042105852
-1714324.472298424,685.7297889193711
-2006647.1615858304,802.6588646343317
-2503904.1998184,1001.5616799273644
-1820053.339915081,728.0213359660303
-1862827.1427438061,745.1308570975222
-2069400.0461594139,827.7600184637666
-2062630.9037923766,825.0523615169518
-1724966.349791401,689.9865399165584
-2111501.7696793326,844.6007078717377
-2063428.5127902895,825.3714051161178
-2176090.295701547,870.4361182806157
-2136804.194968561,854.7216779874237
-1860436.6157331795,744.1746462932688
-2050910.1448373212,820.3640579349232
-2048009.8337840396,819.2039335136179
-1876971.7427355044,750.7886970942034
-2073758.3207994362,829.5033283197781
-2049855.7141100273,819.9422856440084
-2128595.3964704713,851.4381585881878
-2027189.876896572,810.8759507586309
-1953349.461363481,781.3397845453904
-2422972.7851320994,969.1891140528355
-2310231.4893517112,924.0925957406929
-2057102.9165690143,822.8411666276105
-1920942.211023665,768.3768844094669
-2168175.9657647093,867.2703863058828
-2048618.4618681557,819.4473847472648
-1978158.5371355494,791.2634148542223
-2029564.6599165269,811.8258639666125
-2425331.130878537,970.1324523514144
-2003929.8059980695,801.5719223992276
-2118722.613520951,847.4890454083802
-1902027.009597993,760.8108038391966
-1746570.8052930322,698.6283221172146
-1813676.4212103696,725.4705684841489
-1458057.8211118188,583.2231284447279
-2071103.3120185432,828.4413248074177
-1946479.0349449385,778.591613977971
-2396614.4641339974,958.6457856535986
-1911717.374610998,764.6869498443995
-2035508.9002871003,814.203560114838
-1797498.6346828893,718.9994538731568
-2208350.6793685555,883.3402717474183
-2093248.825075288,837.2995300301194
-2190563.376096906,876.2253504387709
-2298739.9098595367,919.4959639438115
-2108961.509644857,843.5846038579417
-2078797.3885375075,831.5189554150047
-1897874.1195862673,759.149647834508
-1656640.6768707337,662.6562707482891
-1559573.5135192026,623.8294054076798
-2082408.5929332732,832.963437173309
-2115698.3387576295,846.279335503053
-2067985.7497397708,827.1942998959049
-2107500.735015328,843.0002940061316
-1798462.1875259674,719.3848750103882
-1830203.242486432,732.081296994575
-2018392.585378346,807.357034151346
-1892179.4869165116,756.871794766608
-2243382.634384735,897.3530537538916
-1670985.3947721345,668.3941579088541
-1677422.553592106,670.969021436844
-2166124.575442217,866.4498301768824
-2214575.3133212095,885.8301253284828
-1707724.5480230844,683.0898192092332
-1793892.8314775976,717.5571325910391
-1962363.816881535,784.9455267526116
-1847986.1520670857,739.1944608268325
-1686182.897202301,674.4731588809163
-1922947.5246618614,769.1790098647414
-2100945.144919637,840.3780579678577
-2341746.847922257,936.6987391689017
-2032046.5088937567,812.8186035575097
-1894329.2283929854,757.7316913571931
-2219697.6254674285,887.8790501869712
-1933972.8615918092,773.5891446367248
-2124931.0857268,849.9724342907175
-1755920.143181046,702.3680572724206
-1829370.178645058,731.7480714580247
-1695642.513104455,678.2570052417775
-2157619.870632769,863.0479482531085
-1822439.6071677683,728.9758428671082
-1800549.7834237292,720.2199133694905
-2378362.4351728302,951.344974069139
-2060357.2835919426,824.1429134367794
-2332557.3069635318,933.0229227854167
-1818169.7760099133,727.2679104039648
-1933677.2013722418,773.4708805488981
-2005368.5522146167,802.1474208858448
-2372457.665509501,948.9830662037991
-2066546.338378867,826.6185353515433
-2180750.414017815,872.3001656071316
-1954028.16585733,781.6112663429316
-1976595.371707391,790.6381486829564
-2229151.939388878,891.6607757555537
-2216771.4777415735,886.7085910966325
-1932717.0630938879,773.086825237552
-2144258.8934487267,857.7035573794875
-1783455.4851927992,713.3821940771202
-2451250.1029113876,980.5000411645528
-2127371.062470505,850.948424988201
-1695116.9454660113,678.046778186406
-1746906.194435964,698.7624777743835
-1868960.6891264168,747.5842756505683
-1863419.730805644,745.3678923222556
-1910178.8649436096,764.0715459774428
-2245316.6938345926,898.1266775338386
-1666055.91978503,666.4223679140119
-1856740.5586942413,742.6962234776933
-2150065.5994811356,860.0262397924555
-1937547.7012106539,775.0190804842622
-2066897.1432934643,826.7588573173817
-1845917.9507601666,738.3671803040705
-1768944.940751334,707.5779763005361
-1815949.832979646,726.3799331918567
-2330854.8659738917,932.3419463895515
-1676222.0317518474,670.4888127007436
-1844704.0736877744,737.8816294751115
-1734562.5524339133,693.8250209735631
-2351901.416966564,940.7605667866301
-1985682.1804913245,794.2728721965332
-2038581.1699767257,815.4324679906886
-2572062.3623761367,1028.8249449504583
-1688199.1137520084,675.2796455008045
-1907280.5255040862,762.9122102016372
-2079858.559574319,831.9434238297254
-1558957.9002605495,623.5831601042198
-1913903.4646137897,765.5613858455171
-1989481.9184510214,795.7927673804071
-2197030.2974272943,878.8121189709168
-2021023.942084905,808.4095768339578
-2140160.3837850327,856.0641535140172
-2043858.05407291,817.5432216291638
-1649047.3079883885,659.6189231953546
