reward,cycle_time
-27810.819171508694,11.124327668603492
-30229.29871434057,12.09171948573621
-31307.859535371455,12.52314381414853
-27344.152901897385,10.937661160758978
-26080.373874274836,10.43214954970999
-36354.484437303254,14.541793774921317
-26021.729891254003,10.408691956501603
-37562.47503430633,15.024990013722485
-33371.87113218886,13.348748452875483
-27415.94877665031,10.966379510660195
-31842.391798944052,12.736956719577616
-25414.837008720926,10.165934803488382
-42721.116528502454,17.08844661140092
-40772.034511057005,16.308813804422826
-27781.053836562245,11.112421534624886
-35111.06865508781,14.044427462035138
-26811.710520237062,10.724684208094832
-28497.17775622734,11.398871102490949
-29358.909835593797,11.743563934237528
-24917.105232713802,9.966842093085504
-32564.722793121648,13.025889117248685
-27271.213765108972,10.908485506043537
-25866.566933746475,10.3466267734986
-22950.356260498367,9.180142504199306
-30559.469923024375,12.223787969209635
-27038.7652773239,10.815506110929558
-51196.4811207628,20.478592448305047
-20536.719300360044,8.21468772014399
-35465.608043526845,14.186243217410848
-29863.275870255497,11.945310348102211
-25656.701031738052,10.262680412695257
-26654.945490469545,10.661978196187903
-34407.48297598398,13.762993190393576
-25671.98710857996,10.268794843431989
-24895.98840153771,9.958395360615066
-37432.8529491353,14.973141179654247
-30767.06083746949,12.306824334987803
-28700.594544424537,11.480237817769696
-26335.862479087664,10.534344991635097
-25262.889358826684,10.10515574353064
-23074.452605318846,9.22978104212747
-27744.857130891636,11.097942852356686
-39268.18421748275,15.707273686992977
-24599.194532101235,9.839677812840467
-26699.070671874753,10.67962826874994
-23475.670153182185,9.390268061272874
-29460.849560221206,11.784339824088473
-29899.11092463282,11.959644369853121
-29368.753275555897,11.747501310222423
-24663.05728225525,9.865222912902013
-28742.445476934943,11.496978190773977
-32117.84119461163,12.847136477844725
-27200.265601210176,10.880106240484082
-28221.422857146095,11.288569142858423
-27146.533014234843,10.858613205693853
-34539.86368114915,13.815945472459694
-27454.283586534777,10.981713434613894
-29649.962641659164,11.85998505666371
-24991.22852184742,9.996491408739029
-31163.178503206123,12.465271401282475
-32010.927529570607,12.804371011828218
-36245.25583856727,14.498102335426985
-26529.833238078034,10.611933295231184
-31508.779488969445,12.603511795587817
-35285.7389179208,14.114295567168345
-34531.71311443413,13.812685245773702
-26575.746289456718,10.630298515782746
-37528.64693110919,15.011458772443584
-24672.74706958556,9.869098827834222
-24538.494601559752,9.815397840623884
-24294.89100654872,9.717956402619532
-25504.52474993975,10.20180989997586
-26018.26688300767,10.407306753203041
-34738.44096025266,13.895376384101016
-30622.42228101155,12.248968912404612
-33799.77867795453,13.519911471181874
-37398.78324806935,14.95951329922787
-29159.20458042361,11.663681832169445
-30355.013218537802,12.14200528741504
-28428.042536958885,11.371217014783623
-26909.71784573312,10.763887138293246
-25316.6218430042,10.126648737201686
-30786.102457131463,12.31444098285255
-26974.525632506495,10.789810253002651
-34854.905318605575,13.941962127442315
-29730.649138314406,11.892259655325699
-25442.90812584613,10.177163250338491
-33245.02041124014,13.298008164496048
-27604.355994511003,11.041742397804363
-24623.456186119147,9.849382474447621
-27121.82426797347,10.848729707189378
-23845.43028113872,9.538172112455586
-30479.533161801042,12.191813264720494
-27709.96711945854,11.083986847783434
-29682.275846665114,11.872910338666001
-30255.311046718034,12.102124418687236
-32650.191904712538,13.060076761884867
-30631.688423151136,12.252675369260459
-23308.116313129765,9.323246525251896
-22363.675970921075,8.945470388368445
-31899.22652056651,12.759690608226592
-27653.4730633932,11.061389225357333
-35694.88587698675,14.277954350794765
-28683.695610253482,11.473478244101374
-30826.892321137842,12.330756928455038
-24417.225074666327,9.766890029866563
-37104.565630884135,14.841826252353671
-29703.966328484126,11.881586531393705
-32942.162058205955,13.176864823282415
-27255.488859383328,10.90219554375329
-29499.737869215904,11.799895147686376
-27750.909876957816,11.100363950783075
-24335.437020577625,9.73417480823108
-26734.499978951313,10.693799991580539
-44422.898404917825,17.76915936196706
-39777.21761588304,15.910887046353281
-25498.485101526217,10.19939404061057
-36293.18543140052,14.517274172560164
-29118.484257786487,11.647393703114634
-26870.595436042175,10.748238174416796
-25555.819815537987,10.222327926215229
-27588.931145849307,11.035572458339695
-29881.697339666804,11.952678935866711
-27491.66828886585,10.996667315546274
-30155.593008652075,12.06223720346081
-28491.217322629986,11.396486929052045
-30541.089668601166,12.216435867440381
-26411.76734258746,10.564706937034934
-29754.56788512355,11.901827154049368
-22125.560893968723,8.850224357587415
-27386.162533351777,10.954465013340714
-34258.700047231505,13.703480018892598
-25932.359132284753,10.372943652913927
-23786.15275517869,9.514461102071465
-34095.713256509865,13.638285302604025
-27154.47048932059,10.861788195728124
-29159.468124632072,11.663787249852822
-33184.90138974988,13.273960555899912
-33634.57731969524,13.45383092787814
-29380.284011716638,11.752113604686633
-21499.537455559526,8.599814982223798
-26858.363305257422,10.743345322103016
-26473.54795221387,10.589419180885535
-22593.791706898563,9.037516682759454
-24905.731247377986,9.962292498951127
-34233.655242556255,13.693462097022476
-32505.92635672674,13.002370542690679
-23498.22112373463,9.39928844949381
-26698.753472098404,10.679501388839375
-32863.862439321034,13.145544975728509
-38651.07179104513,15.460428716418042
-22774.23155033123,9.109692620132495
-37443.79164962588,14.977516659850284
-32869.43844485309,13.147775377941155
-43438.05063428023,17.375220253712143
-28669.72810252881,11.467891241011532
-26463.549975406713,10.58541999016263
-29152.89379815477,11.661157519261925
-28542.011691987173,11.416804676794852
-31812.28868192703,12.724915472770906
-42354.25645359086,16.941702581436303
-35369.6495749577,14.147859829983043
-27513.60931812263,11.005443727249075
-22917.772460369484,9.16710898414787
-33243.89528126092,13.297558112504401
-26399.12066411393,10.559648265645599
-31732.23161903248,12.692892647612995
-30260.98894309968,12.104395577239906
-33295.49418565785,13.318197674263082
-28779.2744995104,11.511709799804159
-24848.773360692223,9.939509344276969
-37136.754984047526,14.854701993618995
-28018.869405630136,11.207547762252009
-37834.76064577329,15.133904258309288
