reward,cycle_time
-15399.756121176124,6.159902448470458
-13795.433021478775,5.518173208591507
-15454.133297737659,6.181653319095053
-15699.981342302639,6.279992536921055
-15401.428955830974,6.1605715823323814
-15115.10091208576,6.04604036483431
-15389.476570323723,6.155790628129486
-14119.311163694618,5.64772446547783
-14034.76418959559,5.613905675838262
-12786.738343275352,5.114695337310119
-15748.663775034973,6.299465510014036
-13217.091404916495,5.286836561966599
-15688.606032287185,6.275442412914894
-14649.795468242217,5.859918187296868
-14889.017114088714,5.955606845635496
-13029.987207658234,5.2119948830633005
-12777.92028887221,5.1111681155488755
-14455.131729180886,5.7820526916723685
-13628.611907621314,5.451444763048536
-14361.108674811278,5.744443469924536
-16544.257092697153,6.617702837078877
-13642.199239478254,5.45687969579129
-14279.79217655533,5.71191687062212
-14160.99501999237,5.664398007996951
-15313.93073275302,6.125572293101214
-16946.31468506811,6.778525874027275
-14216.482977864776,5.686593191145925
-14641.498952838207,5.856599581135321
-14410.152654152656,5.764061061661052
-13117.192460181202,5.246876984072476
-14600.615466255345,5.840246186502134
-14617.070681643507,5.846828272657395
-15207.655974071451,6.083062389628586
-15145.49000971398,6.058196003885605
-14821.78557597215,5.928714230388888
-16161.088133524065,6.464435253409654
-13769.638760236961,5.50785550409479
-14709.160688229413,5.883664275291756
-13623.546788878099,5.449418715551266
-15140.698779170709,6.056279511668274
-14904.94589360454,5.96197835744182
-14765.417705234791,5.906167082093894
-14783.725478272076,5.913490191308822
-13804.31132259028,5.521724529036119
-14080.21167272456,5.632084669089823
-13947.066560336112,5.578826624134415
-15806.030114024028,6.3224120456095765
-14912.673867003858,5.965069546801556
-15111.906313849935,6.044762525539991
-15126.35301590091,6.050541206360334
-14553.223434666537,5.821289373866632
-14319.22610669154,5.727690442676613
-17201.943357681434,6.880777343072593
-13123.725194398063,5.2494900777592175
-17499.521148474567,6.999808459389806
-14052.369021948512,5.62094760877942
-15212.74871896501,6.085099487586005
-16568.37647264259,6.627350589057068
-14410.89301141714,5.764357204566874
-14320.282710045041,5.728113084018011
-14162.494519913882,5.664997807965555
-11966.435718673809,4.786574287469509
-16372.547471847965,6.549018988739181
-16247.15735424513,6.498862941698005
-16030.573655860311,6.412229462344097
-15008.418334661703,6.003367333864698
