#{"t_start": 1733223098.3764524, "env_id": "None"}
r,l,t
-320671.027273,6000,4525.353601
-489716.712121,6000,4645.910498
-373752.718182,6000,4649.77915
-320337.563636,6000,4653.650263
-152902.012121,6000,4657.518858
-246292.734848,6000,4661.389601
-161542.145455,6000,4665.260953
-322175.031818,6000,4669.124977
-162085.290909,6000,4672.988323
-226150.981818,6000,4676.850157
-219450.240909,6000,4680.716382
-148283.559091,6000,4684.580248
-247109.980303,6000,4688.443717
-324342.131818,6000,4692.304201
-261518.863636,6000,4696.154504
-185414.795455,6000,4700.01047
-287011.945455,6000,4703.865726
-191446.522727,6000,4707.712008
-370520.424242,6000,4711.57102
-318138.783333,6000,4715.430823
-299988.172727,6000,4719.294938
-188119.974242,6000,4839.758499
-66049.878788,6000,4843.630238
-229885.795455,6000,4847.487005
-248454.809091,6000,4851.350123
-119103.863636,6000,4855.21359
-423142.783333,6000,4859.076406
-143016.586364,6000,4862.943883
-284576.090909,6000,4866.81545
-180351.968182,6000,4870.66658
-229279.131818,6000,4874.529986
-175869.121212,6000,4878.38893
-132149.271212,6000,4882.248896
-134450.459091,6000,4886.112838
-272809.827273,6000,4889.97214
-77023.418182,6000,4893.838454
-75779.122727,6000,4897.697061
-112727.072727,6000,4901.55396
-216107.824242,6000,4905.415785
-123613.645455,6000,4909.277408
-254648.868182,6000,4913.131007
-69709.990909,6000,5042.760278
-153879.793939,6000,5046.6386
-97817.340909,6000,5050.505973
-92783.156061,6000,5054.370982
-186401.877273,6000,5058.236076
-186228.315152,6000,5062.103765
-132088.95303,6000,5065.960643
-152458.15,6000,5069.824981
-145505.981818,6000,5073.688188
-64237.095455,6000,5077.553759
-125076.866667,6000,5081.436521
-84650.348485,6000,5085.313627
-165966.518182,6000,5089.182637
-103444.598485,6000,5093.058443
-144115.3,6000,5096.930722
-215005.895455,6000,5100.7894
-168607.868182,6000,5104.652914
-251152.322727,6000,5108.521006
-173676.277273,6000,5112.395091
-77292.159091,6000,5116.265702
-86140.504545,6000,5240.748001
-145445.063636,6000,5244.624778
-98309.25,6000,5248.494494
-50606.969697,6000,5252.360495
-65425.536364,6000,5256.230985
-75289.022727,6000,5260.099673
-70871.822727,6000,5263.966188
-48389.913636,6000,5267.832687
-111340.592424,6000,5271.706482
-77578.409091,6000,5275.576017
-66010.336364,6000,5279.452563
-73346.918182,6000,5283.33645
-58261.686364,6000,5287.216484
-68005.554545,6000,5291.098513
-54436.115152,6000,5294.967616
-48146.327273,6000,5298.838244
-125841.595455,6000,5302.711371
-154662.381818,6000,5306.577712
-55632.609091,6000,5310.448572
-109802.477273,6000,5314.313001
-39285.715152,6000,5484.115933
-44096.104545,6000,5487.959166
-35995.790909,6000,5491.805362
-54577.442424,6000,5495.649753
-39517.877273,6000,5499.494026
-51946.113636,6000,5503.341381
-54101.180303,6000,5507.184304
-50132.895455,6000,5511.028937
-51864.384848,6000,5514.871194
-42075.825758,6000,5518.719831
-52700.227273,6000,5522.565295
-41395.336364,6000,5526.411252
-40815.586364,6000,5530.257217
-52783.981818,6000,5534.107575
-35636.281818,6000,5537.952121
-39875.480303,6000,5541.792376
-45151.540909,6000,5545.636365
-53523.931818,6000,5549.478346
-69556.159091,6000,5553.329017
-41341.477273,6000,5557.186702
-34405.45,6000,5714.492805
-23411.075758,6000,5718.347744
-21252.986364,6000,5722.197908
-25903.35,6000,5726.047784
-26761.918182,6000,5729.905718
-29062.866667,6000,5733.764032
-24510.371212,6000,5737.628091
-40404.277273,6000,5741.491256
-24692.45,6000,5745.362121
-24666.816667,6000,5749.233035
5219.979043
-81970.759091,6000,5224.710159
-109508.595455,6000,5229.435283
-75043.304545,6000,5234.165458
-61632.272727,6000,5238.89721
-100772.045455,6000,5324.22214
-77853.50303,6000,5328.942856
-47302.6,6000,5333.678021
-61464.437879,6000,5338.413819
-37366.442424,6000,5360.785071
-67836.769697,6000,5365.514329
-138637.95,6000,5370.235903
-73902.584848,6000,5374.949546
-62800.981818,6000,5382.852926
-59590.85,6000,5387.572698
-61490.6,6000,5392.289552
-66511.769697,6000,5397.009524
-60321.031818,6000,5430.338096
-58354.259091,6000,5435.06994
-49193.554545,6000,5439.793061
-48763.451515,6000,5444.520471
-36759.193939,6000,5449.242544
-53448.163636,6000,5457.124815
-83646.1,6000,5461.844143
-68412.909091,6000,5466.557039
-52242.619697,6000,5471.278464
-46786.427273,6000,5565.518138
-40250.398485,6000,5570.222156
-39986.792424,6000,5574.928571
-38833.713636,6000,5579.631834
-35160.551515,6000,5610.951951
-41903.292424,6000,5615.660253
-29362.172727,6000,5620.365226
-34434.054545,6000,5625.066324
-46599.913636,6000,5639.818408
-52161.022727,6000,5644.554462
-31432.136364,6000,5649.285393
-39734.168182,6000,5654.018217
-48170.786364,6000,5658.745009
-45149.95,6000,5673.30133
-24683.972727,6000,5678.023369
-31576.059091,6000,5682.727945
-30300.7,6000,5687.438184
-27815.872727,6000,5695.317161
-38825.307576,6000,5700.032716
-26165.322727,6000,5704.750727
-25104.254545,6000,5709.465187
