reward,cycle_time
-41106.25929892101,16.44250371956845
-32701.3633086409,13.080545323456347
-33353.21534797943,13.341286139191734
-43489.70901054343,17.395883604217364
-41591.06232968887,16.63642493187563
-43637.49387901981,17.45499755160789
-36572.191960814474,14.628876784325758
-40854.79078133216,16.341916312532895
-50164.506104715096,20.065802441886078
-39737.75636623266,15.895102546493016
-29129.242711532606,11.651697084613039
-52959.681137456835,21.18387245498284
-44042.22443624951,17.616889774499786
-68859.72749733087,27.5438909989323
-42362.57919511198,16.94503167804482
-56041.321375403764,22.416528550161473
-82589.85791883434,33.035943167533595
-38217.131533294734,15.286852613317894
-30863.236353714165,12.345294541485785
-38604.68176512444,15.441872706049773
-50728.427980561544,20.291371192224716
-38782.98047412322,15.513192189649338
-48845.23914408248,19.53809565763293
-63735.05080683362,25.49402032273344
-44181.694287766964,17.672677715106776
-29307.627585633407,11.723051034253354
-31788.11819454762,12.715247277819094
-51292.594483080495,20.517037793232216
-38969.09960688285,15.587639842753086
-55245.44568537378,22.09817827414943
-38464.41863897548,15.385767455590225
-40095.86055331609,16.03834422132642
-40775.42391918835,16.310169567675345
-56413.099060884015,22.565239624353698
-43193.34181072182,17.277336724288745
-38438.479200708454,15.375391680283379
-22460.73419911605,8.984293679646424
-44386.807950258146,17.754723180103166
-33558.66611568599,13.423466446274338
-45808.35355520027,18.323341422080063
-44009.07640510106,17.603630562040557
-43354.67441846345,17.341869767385415
-32812.99139268052,13.125196557072233
-57074.46700046527,22.82978680018604
-62988.33418165238,25.19533367266086
-56165.497537056115,22.46619901482254
-45746.199064977176,18.29847962599076
-34566.182733570924,13.826473093428463
-86955.55353127877,34.782221412511475
-50609.153011810326,20.243661204724113
-53920.7750199045,21.56831000796178
-45798.957532143875,18.319583012857557
-38773.1946961138,15.509277878445495
-88958.31175557397,35.58332470222958
-41122.968665572786,16.449187466229137
-29623.24434895275,11.849297739581077
-38602.424669685606,15.440969867874243
-47465.707047507305,18.986282819002977
-57959.73814092861,23.183895256371375
-34244.59211722581,13.697836846890347
-55433.46233357961,22.17338493343175
-40291.38534168847,16.116554136675372
-120948.65579675624,48.379462318702394
-46784.43831100405,18.713775324401627
-35050.58478582942,14.020233914331724
-40901.368760842204,16.36054750433694
-33448.87900396252,13.379551601584977
-36846.11887489383,14.73844754995754
-86754.02901287035,34.7016116051479
-61499.68175617071,24.599872702468375
-39834.79847514635,15.933919390058561
-43972.441318113655,17.588976527245546
-42791.400843188756,17.116560337275548
-43936.9409223764,17.574776368950538
-34251.17441351683,13.70046976540671
-62777.50614268549,25.11100245707415
-33109.21160356617,13.243684641426473
-66232.56754996827,26.49302701998729
-79900.91837749143,31.96036735099655
-26324.94972505511,10.529979890021998
-39555.046405433975,15.822018562173648
-58823.203656484344,23.52928146259378
-47328.29421547973,18.93131768619194
-39458.08307195707,15.78323322878287
-48947.13955159737,19.57885582063906
-60632.966963689934,24.25318678547604
-36055.72996080509,14.422291984322012
-50711.81476310143,20.28472590524055
-32806.50496084675,13.122601984338642
-33475.0095401184,13.390003816047345
-45474.17167778124,18.189668671112454
-38949.14583169804,15.579658332679186
-54114.221119634516,21.645688447853765
-55695.66505933159,22.278266023732623
-44950.2041148879,17.980081645955227
-35955.30756708934,14.382123026835691
-36755.75836151531,14.702303344606062
-51773.87719912433,20.709550879649687
-48702.66107892508,19.481064431570037
-30135.041202330623,12.054016480932242
-41892.617133264815,16.7570468533059
-37179.74517248125,14.871898068992584
-43582.09125574794,17.432836502299107
-47235.26768223429,18.894107072893746
-70344.33515655147,28.137734062620478
-60553.448141173045,24.221379256469156
-34179.557545500356,13.671823018200122
-44307.81057281617,17.723124229126498
-60170.719835130534,24.068287934052258
-35158.977449798644,14.063590979919478
-54999.77071122986,21.999908284491823
-62917.61999338561,25.167047997354253
-42080.00811796184,16.832003247184765
-33887.05053013787,13.554820212055178
-28870.45518992248,11.548182075969022
-38724.23988766265,15.489695955064933
-56141.424312381634,22.456569724952768
-65170.88972681124,26.068355890724593
-76980.7124127358,30.792284965094346
-29366.98414776325,11.746793659105325
-60848.71971160093,24.339487884640402
