#{"t_start": 1733223098.3754334, "env_id": "None"}
r,l,t
-4334330.338959,9000,5298.944033
-4576708.506188,9000,5306.031992
-4068422.2056,9000,5432.133349
-4152841.736211,9000,5439.204922
-4115230.203215,9000,5446.270756
-4203609.468663,9000,5456.542382
-4410752.377919,9000,5463.628851
-3958140.384228,9000,5470.711785
-4258570.813508,9000,5480.98595
-4297341.29796,9000,5488.083675
-3914552.836056,9000,5495.173983
-4204722.568326,9000,5505.443253
-4115964.133973,9000,5512.530697
-4036242.698557,9000,5519.624168
-4598911.007182,9000,5529.933645
-4180772.104796,9000,5537.042331
-4314519.959278,9000,5544.137562
-4405401.468646,9000,5670.110166
-4068057.605816,9000,5677.183012
-4237681.134803,9000,5687.461887
-3396713.657022,9000,5694.542871
-3884145.935494,9000,5701.596861
-4403915.597485,9000,5711.87362
-4172622.374739,9000,5718.963469
-4334961.495031,9000,5726.044518
-4286317.595506,9000,5736.35447
-4042914.508781,9000,5743.393538
-3698346.424458,9000,5750.470377
62225,9000,4254.658959
-4388070.216533,9000,4260.473196
-4482693.220041,9000,4383.315608
-4060805.243436,9000,4389.129632
-4189331.316472,9000,4394.932593
-4384928.645865,9000,4400.721279
-4493496.523265,9000,4406.516996
-4237469.019048,9000,4412.330113
-3959871.686164,9000,4418.151161
-4113291.674963,9000,4423.973675
-3925149.133273,9000,4429.808394
-4450138.500622,9000,4435.636428
-4262794.373511,9000,4441.448565
-4222919.260453,9000,4447.267447
-4146163.249244,9000,4453.096045
-4374689.026584,9000,4458.922332
-4047924.127837,9000,4464.732196
-3344978.286846,9000,4470.552972
-4105160.994218,9000,4476.378294
-4212309.106758,9000,4482.196047
-4485851.849382,9000,4488.020971
-4040569.868127,9000,4493.839352
-4106677.025659,9000,4616.72112
-4488236.815729,9000,4622.525028
-4315940.883018,9000,4628.336267
-4013066.368637,9000,4634.13341
-4077178.916446,9000,4639.93674
-3744779.510397,9000,4645.737466
-3943324.645502,9000,4651.549158
-3998705.6035,9000,4657.350973
-4258923.278567,9000,4663.15857
-4557736.737516,9000,4668.96237
-4383130.254533,9000,4674.76456
-4236319.196759,9000,4680.55536
-4493077.153211,9000,4686.346985
-4511513.913551,9000,4692.135786
-3755752.553418,9000,4697.919386
-4282070.257558,9000,4703.713977
-4183984.269648,9000,4709.507792
-4578401.214476,9000,4715.304801
-4115761.603612,9000,4721.097022
-4149896.700631,9000,4726.888032
-4439331.599836,9000,4850.126463
-3890946.618218,9000,4855.960082
-4022865.765491,9000,4861.742324
-3831689.841431,9000,4867.559209
-3885985.48663,9000,4873.368994
-3923477.791202,9000,4879.177445
-4198168.492948,9000,4884.998255
